Date,Positive,Negative,TotalSamples,year
2021-01-05,,,658713,2021
2021-02-05,,,663507,2021
2021-03-05,,,669520,2021
2021-04-05,,,676072,2021
2021-05-05,,,682841,2021
2021-06-05,,,690359,2021
2021-07-05,,,698529,2021
2021-08-05,,,706644,2021
2021-09-05,,,712315,2021
2021-10-05,,,718422,2021
2021-11-05,,,726927,2021
2021-12-05,,,733847,2021
2021-05-13,,,740931,2021
2021-05-14,,,747700,2021
2021-05-15,,,753271,2021
2021-05-16,,,757148,2021
2021-05-17,,,761413,2021
2021-05-18,,,765311,2021
2021-05-19,,,769184,2021
2021-05-20,,,773765,2021
2021-05-21,,,778828,2021
2021-05-22,,,783409,2021
2021-05-23,,,787977,2021
2021-05-24,,,791940,2021
2021-05-25,,,796984,2021
2021-05-26,,,801599,2021
2021-05-27,,,807550,2021
2021-05-28,,,812415,2021
2021-05-29,,,816691,2021
2021-05-30,,,819933,2021
2021-05-31,,,822937,2021
2021-01-06,,,827657,2021
2021-02-06,,,831372,2021
2021-03-06,,,834703,2021
2021-04-06,,,838789,2021
2021-05-06,,,842920,2021
2021-06-06,,,845942,2021
2021-07-06,,,848687,2021
2021-08-06,,,851801,2021
2021-09-06,,,854958,2021
2021-10-06,,,858256,2021
2021-11-06,,,861855,2021
2021-12-06,,,865133,2021
2021-06-13,,,868135,2021
2021-06-14,,,869830,2021
2021-06-15,,,872950,2021
2021-06-16,,,875538,2021
2021-06-17,,,878491,2021
2021-06-18,,,882511,2021
2021-06-19,,,885980,2021
2021-06-20,,,888422,2021
2021-06-21,,,891098,2021
2021-06-22,,,895409,2021
2021-06-23,,,898554,2021
2021-06-24,,,902150,2021
2021-06-25,,,905356,2021
2021-06-26,,,908359,2021
2021-06-27,,,911479,2021
2021-06-28,,,913966,2021
2021-06-29,,,918054,2021
2021-06-30,,,922260,2021
2021-01-07,,,926632,2021
2021-02-07,,,930332,2021
2021-03-07,,,933845,2021
2021-04-07,,,938454,2021
2021-05-07,,,942433,2021
2021-06-07,,,947963,2021
2021-07-07,,,952985,2021
2021-08-07,,,957681,2021
2021-09-07,,,962198,2021
2021-10-07,,,966989,2021
2021-11-07,,,971186,2021
2021-12-07,,,974304,2021
2021-07-13,,,978586,2021
2021-07-14,,,984237,2021
2021-07-15,,,988300,2021
2021-07-16,,,992730,2021
2021-07-17,,,997493,2021
2021-07-18,,,1002033,2021
2021-07-19,,,1005297,2021
2021-07-20,,,1010133,2021
2021-07-21,,,1014560,2021
2021-07-22,,,1018313,2021
2021-07-23,,,1021344,2021
2021-07-24,,,1027335,2021
2021-07-25,,,1030783,2021
2021-07-26,,,1034324,2021
2021-07-27,,,1039002,2021
2021-07-28,,,1043212,2021
2021-07-29,,,1047088,2021
2021-07-30,,,1051410,2021
2021-07-31,,,1056184,2021
2021-01-08,,,1059718,2021
2021-02-08,,,1063703,2021
2021-03-08,,,1068173,2021
2021-04-08,,,1072944,2021
2021-05-08,,,1078876,2021
2021-06-08,,,1083561,2021
2021-07-08,,,1089087,2021
2021-08-08,,,1093954,2021
2021-09-08,,,1097404,2021
2021-10-08,,,1102474,2021
2020-08-04,186.0,3905.0,4224,2020
2020-10-04,378.0,7237.0,7718,2020
2020-11-04,468.0,8888.0,9763,2020
2020-12-04,516.0,10867.0,11715,2020
2020-04-13,572.0,12970.0,14251,2020
2020-04-14,617.0,14363.0,14980,2020
2020-04-15,766.0,18431.0,19197,2020
2020-04-16,929.0,19974.0,20903,2020
2020-04-17,1099.0,22339.0,23483,2020
2020-04-18,1376.0,24726.0,26102,2020
2020-04-19,1743.0,27361.0,29104,2020
2020-04-20,1939.0,31377.0,33316,2020
2020-04-21,2178.0,34651.0,36829,2020
2020-04-22,2407.0,37014.0,39421,2020
2020-04-23,2624.0,39760.0,42384,2020
2020-04-24,2815.0,41007.0,46743,2020
2020-04-25,3061.0,45254.0,48315,2020
